episode,reward,loss,epsilon,avg_delay,drops,steps
403,-18.1960,0.000000,0.0000,163.920,0,6
404,-11.4778,0.000000,0.0000,29.557,0,2
405,-12.3151,0.000000,0.0000,46.303,0,4
406,-12.4013,0.000000,0.0000,48.026,0,3
407,-11.6021,0.000000,0.0000,32.041,0,3
408,-13.1649,0.000000,0.0000,63.298,0,4
409,-10.0000,0.000000,0.0000,0.000,0,1
410,-14.2756,0.000000,0.0000,85.512,0,4
411,-12.5430,0.000000,0.0000,50.859,0,2
412,-13.6144,0.000000,0.0000,72.287,0,4
413,-10.0000,0.000000,0.0000,0.000,0,1
414,19.2978,0.000000,0.0000,14.044,0,2
415,-12.6715,0.000000,0.0000,53.431,0,2
416,-10.0000,0.000000,0.0000,0.000,0,1
417,-10.0000,0.000000,0.0000,0.000,0,1
418,18.0661,0.000000,0.0000,38.679,0,3
419,-15.1004,0.000000,0.0000,102.008,0,5
420,19.3822,0.000000,0.0000,12.357,0,2
421,18.8728,0.000000,0.0000,22.544,0,3
422,-10.0000,0.000000,0.0000,0.000,0,1
423,18.8377,0.000000,0.0000,23.245,0,2
424,-10.8860,0.000000,0.0000,17.719,0,2
425,-11.5508,0.000000,0.0000,31.016,0,2
426,-16.4209,0.000000,0.0000,128.418,0,6
427,-10.0000,0.000000,0.0000,0.000,0,1
428,18.1242,0.000000,0.0000,37.515,0,2
429,17.3419,0.000000,0.0000,53.163,0,4
430,-10.9690,0.000000,0.0000,19.379,0,2
431,15.7335,0.000000,0.0000,85.330,0,5
432,-10.0000,0.000000,0.0000,0.000,0,1
433,-10.0000,0.000000,0.0000,0.000,0,1
434,-13.1051,0.000000,0.0000,62.102,0,5
435,-10.6928,0.000000,0.0000,13.855,0,2
436,19.2178,0.000000,0.0000,15.644,0,2
437,18.8940,0.000000,0.0000,22.120,0,3
438,-11.1402,0.000000,0.0000,22.805,0,2
439,-11.4575,0.000000,0.0000,29.151,0,2
440,-10.5241,0.000000,0.0000,10.481,0,2
441,18.0238,0.000000,0.0000,39.524,0,3
442,18.7794,0.000000,0.0000,24.413,0,2
443,-11.5675,0.000000,0.0000,31.350,0,2
444,18.9161,0.000000,0.0000,21.679,0,3
445,-10.5383,0.000000,0.0000,10.766,0,2
446,18.0658,0.000000,0.0000,38.684,0,3
447,17.5275,0.000000,0.0000,49.450,0,3
448,17.5606,0.000000,0.0000,48.789,0,4
449,18.6427,0.000000,0.0000,27.146,0,3
450,-11.5385,0.000000,0.0000,30.770,0,2
451,18.5966,0.000000,0.0000,28.069,0,3
